54.242176871	75.3
54.469659864	75.4
54.689523810	76.1
54.894149660	76.2
55.093333333	New Point
55.300136054	76.3
55.525442177	76.4
55.726802721	77.1
55.964081633	77.2
56.166530612	77.3
56.370068027	77.4
56.595374150	78.1
56.792380952	78.2
56.981768707	78.3
57.205986395	78.4
57.413877551	79.1
57.606530612	New Point
57.829863946	79.2
58.048435374	79.3
58.253061224	79.4
58.468571429	80.1
58.691700680	80.2
58.906122449	80.3
59.133605442	80.4
59.328435374	81.1
59.536326531	81.2
59.734421769	81.3
59.948843537	81.4
60.152380952	82.1
60.364625850	82.2
60.585578231	82.3
60.800000000	82.4
60.998095238	83.1
61.192925170	83.2
61.404081633	New Point
61.606530612	83.3
61.805714286	83.4
62.020136054	84.1
62.231292517	84.2
62.453333333	84.3
62.648163265	84.4
62.860408163	85.1
63.046349206	85.2
63.246984127	85.3
63.479365079	85.4
63.700317460	86.1
63.892063492	86.2
64.096507937	86.3
64.299682540	86.4
64.506666667	87.1
64.718730159	87.2
64.919365079	New Point
65.164444444	87.3
65.376507937	87.4
65.601269841	88.1
65.799365079	88.2
66.015238095	88.3
66.213333333	88.4
66.422857143	89.1
66.619682540	New Point
66.841904762	89.2
67.055238095	89.3
67.262222222	89.4
67.471746032	90.1
67.674920635	90.2
67.869206349	90.3
68.088888889	New Point
68.289024943	90.4
68.474920635	91.1
68.683174603	91.2
68.895238095	91.3
69.108571429	91.4
69.326984127	92.1
69.550476190	92.2
69.781587302	92.3
69.986031746	92.4
70.148571429	New Point
70.347936508	93.1
70.553650794	93.2
70.773333333	93.3
71.001904762	93.4
71.184761905	94.1
71.366349206	94.2
71.597460317	94.3
71.794285714	94.4
72.005079365	95.1
72.213333333	New Point
72.431746032	95.2
72.653968254	95.3
72.862222222	95.4
73.066462585	96.1
73.286349206	96.2
73.498503401	96.3
73.707936508	96.4
73.920000000	97.1
74.111746032	97.2
74.316190476	97.3
74.529523810	97.4
74.732698413	98.1
74.952380952	98.2
75.154285714	98.3
75.356190476	98.4
75.555555556	99.1
75.766349206	99.2
75.940317460	New Point
76.171201814	99.3
76.366984127	99.4
76.585396825	100.1
76.784761905	100.2
76.990476190	100.3
77.201269841	New Point
77.429841270	100.4
77.641904762	101.1
77.833650794	101.2
78.036825397	101.3
78.248888889	New Point
78.464761905	101.4
78.674285714	102.1
78.875192744	102.2
79.103492063	102.3
79.320362812	102.4
79.516190476	103.1
79.707936508	103.2
79.908571429	103.3
80.134603175	103.4
80.341587302	104.1
80.562539683	104.2
80.777142857	104.3
81.003174603	104.4
81.197460317	105.1
81.390476190	105.2
81.602539683	105.3
81.809523810	105.4
82.013968254	106.1
82.236190476	106.2
82.436825397	106.3
82.627301587	New Point
82.835555556	106.4
83.052698413	107.1
83.257142857	107.2
83.486984127	107.3
83.691428571	107.4
83.883174603	108.1
84.092698413	108.2
84.300952381	New Point
84.530793651	108.3
84.708571429	108.4
84.925714286	109.1
85.140317460	109.2
85.343492063	109.3
85.577142857	109.4
85.781587302	110.1
85.970793651	110.2
86.186666667	110.3
86.384761905	110.4
86.594285714	111.1
86.802539683	New Point
87.003174603	111.2
87.231746032	111.3
87.437460317	111.4
87.641904762	112.1
87.852698413	112.2
88.055873016	112.3
88.261587302	112.4
88.453333333	113.1
88.686984127	113.2
88.886349206	113.3
89.084444444	113.4
89.296507937	New Point
89.506031746	114.1
89.705759637	114.2
89.912380952	114.3
90.120634921	114.4
90.330158730	115.1
90.551111111	115.2
90.744126984	115.3
90.957460317	115.4
91.155555556	116.1
91.360000000	116.2
91.563174603	New Point
91.771428571	116.3
91.980952381	116.4
92.187936508	117.1
92.378412698	New Point
92.556734694	117.2
92.794489796	117.3
92.994285714	117.4
93.186031746	118.1
93.399365079	118.2
93.626666667	118.3
93.822222222	118.4
94.029206349	New Point
94.244421769	119.1
94.445714286	119.2
94.659047619	119.3
94.858412698	119.4
95.074285714	120.1
95.288888889	120.2
95.488253968	120.3
95.693968254	New Point
95.885714286	120.4
96.106984127	121.1
96.302222222	121.2
96.501587302	121.3
96.706031746	121.4
96.899047619	122.1
97.113650794	New Point
97.321904762	122.2
97.521269841	122.3
97.729523810	122.4
97.949206349	123.1
98.134603175	New Point
98.345396825	123.2
98.556190476	123.3
98.750476190	123.4
98.960000000	124.1
99.177142857	124.2
99.372698413	124.3
99.574603175	124.4
99.781587302	DB
100.008888889	125.1
100.208253968	125.2
100.421587302	125.3
100.609523810	125.4
100.833015873	126.1
101.057777778	126.2
101.248253968	126.3
101.428571429	New Point
101.640634921	126.4
101.853968254	127.1
102.073650794	127.2
102.261587302	127.3
102.474920635	127.4
102.662857143	128.1
102.887619048	128.2
103.085714286	128.3
103.288888889	New Point
103.502222222	128.4
103.697777778	129.1
103.898412698	129.2
104.101587302	129.3
104.313650794	129.4
104.519365079	130.1
104.728888889	130.2
104.940952381	New Point
105.151746032	130.3
105.349841270	130.4
105.560634921	131.1
105.740952381	131.2
105.937777778	131.3
106.142222222	New Point
106.363174603	131.4
106.568888889	132.1
106.768253968	132.2
106.965079365	132.3
107.192380952	132.4
107.386666667	New Point
107.593650794	133.1
107.778095238	133.2
107.979682540	133.3
108.196825397	133.4
108.405079365	134.1
108.612063492	134.2
108.825396825	134.3
109.015873016	134.4
109.231746032	135.1
109.415873016	135.2
109.606349206	135.3
109.815873016	135.4
110.036825397	136.1
110.247619048	136.2
110.460952381	New Point
110.658684807	136.3
110.868321995	136.4
111.071746032	137.1
111.285079365	137.2
111.483174603	137.3
111.682539683	137.4
111.895873016	138.1
112.111746032	138.2
112.308571429	138.3
112.496507937	138.4
112.702222222	139.1
112.913015873	139.2
113.117460317	139.3
113.342222222	139.4
113.541587302	New Point
113.760000000	140.1
113.956825397	140.2
114.151111111	140.3
114.356825397	140.4
114.553650794	141.1
114.770793651	141.2
114.982857143	141.3
115.182222222	141.4
115.395555556	New Point
115.583492063	142.1
115.799365079	142.2
116.002539683	142.3
116.203174603	142.4
116.387301587	143.1
116.604444444	143.2
116.838095238	143.3
117.020952381	143.4
117.241904762	144.1
117.452698413	144.2
117.653333333	144.3
117.846349206	144.4
118.048253968	New Point
118.253968254	145.1
118.466031746	145.2
118.665396825	145.3
118.869841270	145.4
119.046349206	146.1
119.257142857	146.2
119.451428571	146.3
119.674920635	146.4
119.869206349	147.1
120.066031746	147.2
120.273015873	147.3
120.468571429	147.4
120.684444444	148.1
120.880000000	148.2
121.065396825	148.3
121.277460317	148.4
121.493333333	149.1
121.683809524	149.2
121.914920635	New Point
122.114285714	New Point
122.317460317	149.3
122.514285714	149.4
122.716190476	150.1
122.928253968	150.2
123.120000000	150.3
123.323174603	150.4
123.531428571	151.1
123.731065760	151.2
123.955555556	151.3
124.141972789	151.4
124.347936508	152.1
124.562539683	152.2
124.754285714	152.3
124.962539683	152.4
125.164444444	153.1
125.368888889	153.2
125.573333333	153.3
125.782857143	153.4
125.975873016	154.1
126.196825397	154.2
126.380907029	154.3
126.584081633	154.4
126.787301587	155.1
126.996825397	155.2
127.188571429	155.3
127.387936508	155.4
127.582222222	156.1
127.776507937	156.2
127.997460317	156.3
128.195555556	156.4
128.394920635	157.1
128.587936508	New Point
128.802539683	157.2
128.991746032	157.3
129.194920635	157.4
129.386666667	158.1
129.597460317	New Point
129.826031746	158.2
130.034285714	158.3
130.250793651	158.4
130.455759637	159.1
130.671746032	159.2
130.853333333	159.3
131.043809524	159.4
131.240634921	160.1
131.446349206	160.2
131.638095238	160.3
131.834920635	New Point
132.049523810	160.4
132.259183673	161.1
132.455873016	161.2
132.670476190	161.3
132.888888889	161.4
133.085714286	162.1
133.291428571	162.2
133.495873016	162.3
133.716825397	162.4
133.908571429	163.1
134.107936508	163.2
134.306031746	163.3
134.500317460	163.4
134.695873016	164.1
134.902857143	164.2
135.106031746	164.3
135.316825397	164.4
135.522539683	165.1
135.705396825	165.2
135.903492063	165.3
136.114285714	New Point
136.330158730	165.4
136.533650794	166.1
136.716190476	166.2
136.914285714	166.3
137.112380952	166.4
137.316825397	167.1
137.516190476	167.2
137.721904762	167.3
137.937777778	167.4
138.148571429	168.1
138.323809524	168.2
138.535873016	168.3
138.742857143	168.4
138.948571429	169.1
139.160634921	169.2
139.352380952	169.3
139.566984127	169.4
139.780317460	170.1
139.973333333	170.2
140.163809524	170.3
140.340317460	New Point
140.556190476	170.4
140.747936508	171.1
140.956190476	171.2
141.163174603	New Point
141.354399093	171.3
141.545396825	171.4
141.760000000	172.1
141.966984127	172.2
142.171428571	172.3
142.388571429	172.4
142.589206349	173.1
142.787301587	173.2
143.006984127	173.3
143.183492063	New Point
143.386666667	173.4
143.587301587	174.1
143.784126984	174.2
143.974603175	174.3
144.171428571	174.4
144.387301587	175.1
144.581587302	New Point
144.787301587	175.2
145.009523810	175.3
145.196031746	175.4
145.396825397	176.1
145.596190476	176.2
145.798095238	176.3
145.991111111	176.4
146.198095238	177.1
146.382222222	177.2
146.593015873	177.3
146.788571429	177.4
147.000634921	178.1
147.193650794	178.2
147.385396825	New Point
147.610158730	178.3
147.779047619	178.4
148.008888889	179.1
148.208253968	179.2
148.419047619	179.3
148.642539683	179.4
148.830476190	180.1
149.019682540	180.2
149.235555556	180.3
149.418412698	180.4
149.619047619	181.1
149.801904762	181.2
149.996190476	181.3
150.226031746	181.4
150.448253968	182.1
150.610793651	182.2
150.802539683	New Point
151.026031746	182.3
151.227936508	182.4
151.418412698	183.1
151.629206349	183.2
151.813333333	183.3
152.022857143	183.4
152.218412698	184.1
152.400000000	184.2
152.604444444	184.3
152.821587302	184.4
153.019682540	185.1
153.230476190	185.2
153.437460317	New Point
153.625396825	New Point
153.791746032	New Point
153.979682540	New Point
154.193015873	New Point
154.402539683	186.3
154.613333333	186.4
154.816507937	187.1
155.004444444	187.2
155.207619048	187.3
155.399365079	187.4
155.613968254	188.1
155.810793651	188.2
156.008888889	188.3
156.222222222	188.4
156.420317460	189.1
156.590476190	189.2
156.802539683	189.3
156.998095238	189.4
157.196190476	190.1
157.375238095	190.2
157.575873016	New Point
157.752380952	190.3
157.953015873	190.4
158.166349206	191.1
158.365714286	191.2
158.571428571	191.3
158.780952381	New Point
158.999365079	191.4
159.183492063	192.1
159.391746032	192.2
159.607619048	192.3
159.784126984	192.4
159.982222222	193.1
160.184126984	193.2
160.372063492	193.3
160.576507937	193.4
160.788571429	194.1
160.991746032	194.2
161.191111111	194.3
161.372698413	194.4
161.575873016	195.1
161.776507937	195.2
161.974603175	New Point
162.170158730	195.3
162.374603175	195.4
162.572698413	196.1
162.773333333	196.2
162.975238095	196.3
163.191111111	196.4
163.361269841	197.1
163.596190476	197.2
163.780317460	197.3
163.963174603	197.4
164.172698413	198.1
164.358095238	New Point
164.543492063	198.2
164.737777778	198.3
164.961269841	198.4
165.156825397	199.1
165.346031746	199.2
165.569523810	199.3
165.761269841	199.4
165.973333333	200.1
166.167619048	New Point
166.389841270	200.2
166.603265306	200.3
166.809795918	200.4
166.998095238	201.1
167.209523810	201.2
167.417392290	201.3
167.626281179	201.4
167.806984127	202.1
168.016507937	202.2
168.215873016	202.3
168.420226757	202.4
168.622222222	203.1
168.812698413	New Point
169.010793651	203.2
169.208888889	203.3
169.398095238	203.4
169.597460317	204.1
169.808253968	204.2
169.998730159	204.3
170.205714286	204.4
170.407619048	205.1
170.596825397	205.2
170.829206349	205.3
171.012063492	205.4
171.198730159	206.1
171.399365079	206.2
171.614739229	206.3
171.801904762	206.4
172.017777778	207.1
172.218412698	207.2
172.427936508	207.3
172.626031746	207.4
172.829206349	208.1
173.009523810	208.2
173.220317460	208.3
173.429841270	208.4
173.634285714	209.1
173.843809524	209.2
174.032630385	209.3
174.227301587	209.4
174.445714286	210.1
174.636190476	210.2
174.840634921	210.3
175.045079365	210.4
175.241904762	211.1
175.424761905	211.2
175.625396825	211.3
175.814603175	211.4
176.024126984	212.1
176.215873016	212.2
176.412698413	212.3
176.626031746	212.4
176.819047619	213.1
177.023492063	213.2
177.233015873	213.4
177.441269841	214.1
177.644444444	214.2
177.857777778	214.3
178.022857143	214.4
178.243809524	DB
178.445714286	215.2
178.629841270	215.3
178.859682540	215.4
